controller,case_id,disturbance,scale,noise_seed,validation_stage,equivalent_pose_rms,equivalent_pose_peak,recovery_time_s,translation_rms_x,translation_rms_y,translation_rms_z,translation_peak_x,translation_peak_y,translation_peak_z,rotation_rms_roll,rotation_rms_pitch,rotation_rms_yaw,rotation_peak_roll,rotation_peak_pitch,rotation_peak_yaw,min_leg_length_m,max_leg_length_m,max_leg_speed_mps,max_leg_acceleration_mps2,peak_force_n,peak_force_rate_nps,control_energy_n2s,controller_time_p95_s,qp_time_p95_s,dob_time_p95_s,infeasible_count,fallback_count,min_sigma,min_collision_margin_m,min_cbf_residual,length_violation_count,speed_violation_count,acceleration_violation_count,force_violation_count,force_rate_violation_count,collision_violation_count,singularity_violation_count,nonfinite_count,full_trajectory_completed,hard_constraints_passed,eligible,is_training,is_holdout
fixed_lqi,wrench_target_noise_x1p0_s101,wrench_target_noise,1,101,simscape_validation,0.00846018869676668,0.0220519016362818,Inf,0.00585918063887916,0.00426902440344917,0.00126216254187421,0.0214804736671391,0.00715214765365324,0.00534022472155515,0.00265020058122504,0.00576395905235926,0.00542788158199026,0.00604871112359599,0.0106450880606644,0.0113085997505596,1.07841594348455,1.89614744825551,0.297769369499789,1.25013729831234,1103.47353759591,8445.77437900508,12864926.1830398,0,NaN,NaN,0,0,0.288781926320451,-0.00435562697378204,NaN,0,0,2,0,2,32,0,0,1,0,0,1,0
fixed_lqi,target_noise_x1p0_s102,target_noise,1,102,simscape_validation,0.00144336488850284,0.00285023212305441,Inf,0.000551760848307342,0.000716928397778845,0.000164179611145394,0.00108572862752226,0.00169461798341664,0.000422458084532673,0.000438708832972539,0.00202172782486446,0.000819655258973069,0.00150633090958337,0.00395519699368552,0.00203863872317755,1.07841594348455,1.90308793790426,0.287635721955292,0.772435456303109,1122.55190352626,6699.23404228786,13221109.6126889,0,NaN,NaN,0,0,0.284964008970533,-0.0018714085172372,NaN,0,0,0,0,0,21,0,0,1,0,0,1,0
fixed_lqi,wrench_target_noise_x1p0_s102,wrench_target_noise,1,102,simscape_validation,0.00766158168583665,0.0187961888334804,Inf,0.00533405010124696,0.00378118636231054,0.00120215109729213,0.0179841398717938,0.00630168155243255,0.00522051233970683,0.00216085251219732,0.00527973875411198,0.00504736551325768,0.00538558086690111,0.00958206671007189,0.00976922129721991,1.07841594348455,1.89718680233477,0.298272127049259,0.971144779580156,1099.07620145613,6916.25329057046,12898775.0209189,0,NaN,NaN,0,0,0.288209662570199,-0.00393789254284639,NaN,0,0,0,0,0,30,0,0,1,0,0,1,0
fixed_lqi,target_noise_x1p0_s103,target_noise,1,103,simscape_validation,0.00132200034901654,0.00266022086883361,Inf,0.000534079827635461,0.000658551300505076,0.000119542538426833,0.00111292823251236,0.00169093656301872,0.000323501906529911,0.000522655941081457,0.0018568231535396,0.000580424198513989,0.00128900093888674,0.0037128285062254,0.00174965435111285,1.07841594348455,1.90364026171262,0.289020740106105,0.772123680468638,1130.67167509805,6896.77223339531,13255402.2872302,0,NaN,NaN,0,0,0.285214434028288,-0.00183329825844091,NaN,0,0,0,0,0,21,0,0,1,0,0,1,0
fixed_lqi,wrench_target_noise_x1p0_s103,wrench_target_noise,1,103,simscape_validation,0.00770026506244555,0.0199536215152543,Inf,0.00548515859280502,0.0038037801695099,0.00118888904075807,0.0191537996321014,0.00625991971812767,0.00501622673916427,0.00243537530705282,0.00517058240277913,0.00454243225462854,0.00566639872028139,0.00930537203211579,0.00942700590113965,1.07841594348455,1.89757346866227,0.306789705927768,1.28049122500695,1109.46183033685,8708.19826462488,12924688.8963458,0,NaN,NaN,0,0,0.288525334110833,-0.00395470814197629,NaN,0,0,3,0,2,30,0,0,1,0,0,1,0
fixed_lqi,target_noise_x1p0_s104,target_noise,1,104,simscape_validation,0.00141730699666079,0.0028558964747223,Inf,0.000580065724410927,0.000706025838811128,0.000148699308230275,0.00109258491606633,0.00177473672436734,0.000348909768078776,0.000501194075286197,0.00197820096205204,0.000665072242598455,0.00158404065935495,0.00397644664550656,0.00171517275072097,1.07841594348455,1.90322349708297,0.28671759825567,0.967299012196555,1148.16283291214,5969.09969956557,13232810.7254629,0,NaN,NaN,0,0,0.284724615257279,-0.00192005951857809,NaN,0,0,0,0,0,21,0,0,1,0,0,0,1
fixed_lqi,wrench_target_noise_x1p0_s104,wrench_target_noise,1,104,simscape_validation,0.00760934092099401,0.0193670988336975,Inf,0.00525660408525063,0.00380839228453882,0.00116903888091233,0.0186974239254738,0.00629696661895618,0.00474800842904805,0.00220030079021623,0.00530975481577276,0.00495619777735259,0.00543562657835851,0.00964351007304903,0.00941188473427135,1.07841594348455,1.89720588387696,0.297119709170224,1.01943227735823,1124.34225195033,7296.859249717,12903962.253377,0,NaN,NaN,0,0,0.287994309603347,-0.00402522878769018,NaN,0,0,0,0,0,30,0,0,1,0,0,0,1
fixed_lqi,target_noise_x1p0_s105,target_noise,1,105,simscape_validation,0.00169634021444862,0.00316771126746773,Inf,0.000565434947835793,0.000806981513375231,0.000236422897679596,0.00114555047104259,0.00175590173331691,0.000545241425529364,0.000346945812123408,0.00225740717863882,0.00147874791870001,0.00111979868030976,0.00422430054977752,0.00353937204505472,1.07841594348455,1.9026269317501,0.292155043133546,0.863292298593117,1126.92308255507,6083.17217826503,13186712.1603645,0,NaN,NaN,0,0,0.286369940498377,-0.00194691161111315,NaN,0,0,0,0,0,21,0,0,1,0,0,0,1
fixed_lqi,wrench_target_noise_x1p0_s105,wrench_target_noise,1,105,simscape_validation,0.00804896304609622,0.0197018311869097,Inf,0.00551752914796495,0.00396320397208116,0.00116905017271251,0.0191990103549688,0.00634953008507566,0.00463412417162379,0.00199837402008412,0.0055892362367201,0.00581747336208342,0.00549630453048038,0.00992340308816669,0.0114032355218459,1.07841594348455,1.89661126566326,0.29339660925145,1.47644317702977,1104.21442410915,6060.29530636552,12857353.0883456,0,NaN,NaN,0,0,0.289747289707903,-0.00405852386966625,NaN,0,0,3,0,0,31,0,0,1,0,0,0,1
fixed_lqi,wrench_x1p5,wrench,1.5,NaN,simscape_validation,14.6407723444044,42.48751274713,Inf,12.3161310660315,3.69630551298396,6.88055760310019,33.7751033507424,10.1758442697817,23.5995937202296,1.71791393213828,0.805312801575733,1.74406855766657,3.20325900527763,1.83553488286197,3.92564854288177,1.07841594348455,42.2885224357385,38.507221753163,114.305612143147,1192.78553726803,458217701.395078,13070322.454849,0,NaN,NaN,0,0,3.37063266754088e-05,-0.364635432559468,NaN,1157,345,364,0,322,206,1132,0,1,0,0,0,1
fixed_lqi,smooth_target_x1p5,smooth_target,1.5,NaN,simscape_validation,0.00147259876202837,0.0030163223496958,Inf,0.000557922499944008,0.000798349854151951,0.000133720068418526,0.00098679750059856,0.00189231635148507,0.000275074295242872,0.000447920850270847,0.0020781397048164,0.000537407188083634,0.000885107960442055,0.00413338061179508,0.00148107585008928,1.07841594348455,1.90302699300571,0.27839610756345,0.950359065762281,1154.1075614154,8490.26953959616,13203403.9622408,0,NaN,NaN,0,0,0.286991688847156,-0.00197695593553615,NaN,0,0,0,0,3,21,0,0,1,0,0,0,1
fixed_lqi,wrench_smooth_target_x1p5,wrench_smooth_target,1.5,NaN,simscape_validation,16.2224857614434,42.7314417742254,Inf,13.6430598294988,4.14227232334076,7.60817566340357,33.8990149989028,10.2278297878085,23.8521238914512,1.76856986117413,0.901579005002225,2.00801875389791,3.2278883731054,1.86020815040224,3.92551411385188,1.07841594348455,42.7086152921937,40.4057672485786,114.07695149476,1264.84828530362,456120259.489587,12992564.0262661,0,NaN,NaN,0,0,1.30593248368702e-05,-0.364635432559468,NaN,1718,345,364,0,337,206,1693,0,1,0,0,0,1
fixed_lqi,target_noise_x1p5_s101,target_noise,1.5,101,simscape_validation,0.00174575268999037,0.00357149738663298,Inf,0.000539973129116138,0.000958911052614881,0.000187370233411225,0.0013434141009538,0.00237732272595287,0.00052719228781517,0.000779380720720313,0.00224739206635781,0.0012440451942047,0.00254138617951899,0.00463781827593129,0.00342996210650026,1.07841594348455,1.90240260130481,0.298642243528857,1.65123116024568,1149.15967885142,12203.9368829003,13237170.5326274,0,NaN,NaN,0,0,0.284890641836833,-0.0021661698714529,NaN,0,0,8,0,26,23,0,0,1,0,0,0,1
fixed_lqi,wrench_target_noise_x1p5_s101,wrench_target_noise,1.5,101,simscape_validation,16.8811235415315,47.6190779386457,Inf,14.1635651131085,2.897701712228,8.61891550956222,37.8651654853652,7.77090302726659,27.7626670541152,1.73458133221658,0.786775273893365,1.76230372494664,3.22945263627942,1.87102187854547,3.92531073949724,1.07841594348455,47.2863082023304,41.8842989845404,125.45103858561,1206.93043012147,495092711.786168,13127816.8254715,0,NaN,NaN,0,0,2.4945169681659e-05,-0.344646379474967,NaN,1870,375,403,0,350,309,1841,0,1,0,0,0,1
fixed_lqi,target_noise_x1p5_s102,target_noise,1.5,102,simscape_validation,0.00147789428575075,0.00305886246126111,Inf,0.000564899403661284,0.000698843136943787,0.00018128224266277,0.00123174452041303,0.0017341988808523,0.000505194320697733,0.000559764506672579,0.00201257932993172,0.00100570818131278,0.00201979807014625,0.00407919228770226,0.00275664572248802,1.07841594348455,1.90310967790425,0.292345624649026,1.19363425085716,1138.00984598453,9819.7481438506,13230283.7750858,0,NaN,NaN,0,0,0.284761749828729,-0.00184436307952229,NaN,0,0,0,0,5,21,0,0,1,0,0,0,1
fixed_lqi,wrench_target_noise_x1p5_s102,wrench_target_noise,1.5,102,simscape_validation,15.4158583320733,45.5892575464411,Inf,13.2051358085184,2.792121244907,7.33347295721793,36.8286955222033,7.7112581242619,25.6639222637324,1.66479162808987,0.829667516644054,1.82465327593943,3.22176041450118,1.88148475109047,3.92402779869056,1.07841594348455,45.7638987816961,36.5173342006195,119.468889692159,1199.07422448522,472967561.541454,13186977.2314933,0,NaN,NaN,0,0,4.11726170834131e-05,-0.330055483376783,NaN,1706,355,396,0,295,261,1676,0,1,0,0,0,1
fixed_lqi,target_noise_x1p5_s103,target_noise,1.5,103,simscape_validation,0.00134790481297269,0.00257934497866591,Inf,0.000546545461137751,0.000617416510483055,0.00014160215174248,0.00131398454483936,0.0016351991800404,0.000425547088425737,0.000634749259802237,0.0017839760008864,0.000939173846122162,0.00166405411824115,0.00354008977331011,0.00309619780066317,1.07841594348455,1.90394266783889,0.297829771443969,1.18328485811225,1160.2870312849,10805.4808150512,13284870.3485632,0,NaN,NaN,0,0,0.285019662734714,-0.0017870553055842,NaN,0,0,0,0,15,21,0,0,1,0,0,0,1
fixed_lqi,wrench_target_noise_x1p5_s103,wrench_target_noise,1.5,103,simscape_validation,15.1964322227725,47.5765627459874,Inf,13.0731909318192,2.20229621411949,7.32243185264069,38.5940706648015,6.47747017222497,26.9726317833184,1.69587107974981,0.752285443289549,1.66689685751487,3.22125798968548,1.8877944228761,3.91769099731969,1.07841594348455,47.5685069696338,38.1501922595946,118.233995053783,1202.25080730013,560535564,13157630.1859208,0,NaN,NaN,0,0,2.74709700476773e-06,-0.313451157512059,NaN,1676,377,420,0,311,292,1644,0,1,0,0,0,1
fixed_lqi,target_noise_x1p5_s104,target_noise,1.5,104,simscape_validation,0.00144040115066729,0.00282321319898868,Inf,0.000609006475639607,0.000683323170760164,0.000159590993735896,0.00124784675439559,0.00176303394341154,0.000417517299230397,0.000631581168452131,0.00194285176886914,0.000819938545155687,0.00222999395959278,0.00396815838670411,0.00246776641747914,1.07841594348455,1.90331133820176,0.291456829766201,1.42765704519969,1179.52095075229,9264.58613734814,13247607.98201,0,NaN,NaN,0,0,0.284303201459144,-0.00191813723317524,NaN,0,0,3,0,9,21,0,0,1,0,0,0,1
fixed_lqi,wrench_target_noise_x1p5_s104,wrench_target_noise,1.5,104,simscape_validation,13.0216539957622,42.4387836679803,Inf,11.1028278889213,2.99185922664873,5.98908218041107,34.0038042349537,9.13301313648152,23.6437315922619,1.59057088010302,0.825571889266014,1.63399815335874,3.22840577389959,1.85032682615645,3.90520146292899,1.07841594348455,42.2947473548076,35.6987451953478,116.965360370247,1191.90905344475,463700788.2758,13277941.1249168,0,NaN,NaN,0,0,3.34282539822904e-05,-0.355526333469673,NaN,1641,346,387,0,289,273,1607,0,1,0,0,0,1
fixed_lqi,target_noise_x1p5_s105,target_noise,1.5,105,simscape_validation,0.00189786697749396,0.00367682612251392,Inf,0.000593956159714368,0.000842777291872983,0.000289102312695281,0.00131749380292517,0.00173030112309719,0.000728731075470612,0.000545762151371247,0.0023850838568069,0.0019582043828256,0.00177181971708641,0.00449373995914226,0.00473499664996446,1.07841594348455,1.90242140681047,0.299385584508893,1.29938054370187,1146.05332235917,8773.34469609631,13178646.5883525,0,NaN,NaN,0,0,0.286651050063899,-0.00195644034282549,NaN,0,0,1,0,7,22,0,0,1,0,0,0,1
fixed_lqi,wrench_target_noise_x1p5_s105,wrench_target_noise,1.5,105,simscape_validation,13.410715212348,42.4125680100642,Inf,11.1856623206261,3.6882518518423,6.2796390966873,33.1001829867472,10.9431773467679,24.0937474516765,1.70542678055862,0.847517320517797,1.77141809888071,3.21143506655944,1.81661627053717,3.92392205942534,1.07841594348455,42.0222404555766,39.5990267485695,118.329819920248,1191.12874288978,459196458.595511,13081540.1003996,0,NaN,NaN,0,0,1.26087841651894e-06,-0.38705161621044,NaN,1759,341,380,0,320,300,1736,0,1,0,0,0,1
scheduled_lqi_dob,nominal,nominal,0,NaN,simscape_validation,0.000761596784221359,0.00131684421435757,0,0.000236063824184754,0.000409112675119455,0.000377182806648989,0.000373619858922022,0.000700955666588288,0.000725024692107779,0.000339846406480417,0.000233831051851122,0.000829747785464272,0.000619307559359433,0.000395442778895472,0.00144991920717674,1.07841594348455,1.90572915566995,0.278657392665971,0.16547629751229,1099.38923937431,494.090591130276,13335670.7612746,0.0020732,NaN,0.0020732,0,0,0.28423332934556,-0.000218929622017069,NaN,0,0,0,0,0,13,0,0,1,0,0,1,0
scheduled_lqi_dob,wrench_x0p5,wrench,0.5,NaN,simscape_validation,0.00077273484932173,0.00135767333227141,Inf,0.000254838925527592,0.000418851947570848,0.000378265377687446,0.000445064189882854,0.00106862752190284,0.000733354217852256,0.000335003867710968,0.000235515867628422,0.000828808278505425,0.000659998444866361,0.000412321140534966,0.0014346712776927,1.07841594348455,1.90572845888588,0.278717752860891,0.16547629751229,1099.36738511891,875.419292556747,13343526.3431329,0.0019731,NaN,0.0019731,0,0,0.284234467200714,-0.000218370031849976,NaN,0,0,0,0,0,13,0,0,1,0,0,0,1
scheduled_lqi_dob,smooth_target_x0p5,smooth_target,0.5,NaN,simscape_validation,0.000761310921693885,0.00131684421435757,Inf,0.00023507231867683,0.000407830287524599,0.000378487340674337,0.000373619858922022,0.000700955666588288,0.000725024692107779,0.000335505563445806,0.000232346635333916,0.000832153539908693,0.000619307559359433,0.000395442778895472,0.00144991920717674,1.07841594348455,1.90572879472961,0.278657392665971,0.404211296358684,1099.00483687275,2761.91901040194,13329955.7919229,0.0015489,NaN,0.0015489,0,0,0.284859576365922,-0.00021783274017971,NaN,0,0,0,0,0,13,0,0,1,0,0,0,1
scheduled_lqi_dob,wrench_smooth_target_x0p5,wrench_smooth_target,0.5,NaN,simscape_validation,0.000772325273431513,0.00135767333227141,Inf,0.000253763085415735,0.000417438366835911,0.000379585467169175,0.000445064189882854,0.00106862752190284,0.000733354217852256,0.000330746338417922,0.000233937766421857,0.000831193606170899,0.000659998444866361,0.000412321140534966,0.0014346712776927,1.07841594348455,1.90572809789734,0.278717752860891,0.404205720127541,1098.97755052995,2761.92429636075,13337810.8470812,0.0015947,NaN,0.0015947,0,0,0.284860724708689,-0.000217273488048893,NaN,0,0,0,0,0,13,0,0,1,0,0,0,1
scheduled_lqi_dob,target_noise_x0p5_s101,target_noise,0.5,101,simscape_validation,0.000816299316445455,0.00154614766123957,Inf,0.000245214374253721,0.000412718783433841,0.000416850443228121,0.000441289986106458,0.000766147385903415,0.00105891816507553,0.000358215814816924,0.000267210665028423,0.000921267325150764,0.000760153736026031,0.000637258996448231,0.00214017314915338,1.07841594348455,1.90573744103547,0.289400813910134,0.848178406385017,1108.36685471141,2729.78529116719,13336842.7801251,0.00171665,NaN,0.00171665,0,0,0.284356742408288,-0.000262546278325111,NaN,0,0,0,0,0,13,0,0,1,0,0,0,1
scheduled_lqi_dob,wrench_target_noise_x0p5_s101,wrench_target_noise,0.5,101,simscape_validation,0.000825990541404048,0.00153958055167825,Inf,0.000260894006221742,0.000422863614988902,0.000417015492423009,0.00046743868396841,0.00109827266603288,0.00106395308874863,0.000356922483357954,0.000267855744217232,0.000920204421843518,0.000921890019355984,0.000654900343058762,0.00212861158517275,1.07841594348455,1.90573674512291,0.289400813910134,0.848177088333794,1108.34260750064,2671.8853763356,13344702.0871644,0.00175165,NaN,0.00175165,0,0,0.284357809179334,-0.000261986948061894,NaN,0,0,0,0,0,13,0,0,1,0,0,0,1
scheduled_lqi_dob,target_noise_x0p5_s102,target_noise,0.5,102,simscape_validation,0.000766671539400722,0.00136315941988526,Inf,0.000230492848945434,0.000410321517451772,0.000368871514017936,0.000404980479900396,0.000779398720054447,0.000841777004255917,0.000344811581941947,0.000250517274758417,0.000859802003663304,0.000721132113928019,0.000650286457042903,0.00187174357432141,1.07841594348455,1.90573241408313,0.286178597441067,0.649055234917593,1113.59229364794,2711.42212070116,13336140.2818406,0.0021161,NaN,0.0021161,0,0,0.284067277107179,-0.000219928906166951,NaN,0,0,0,0,0,13,0,0,1,0,0,0,1
scheduled_lqi_dob,wrench_target_noise_x0p5_s102,wrench_target_noise,0.5,102,simscape_validation,0.000776651385961469,0.00148498276850121,Inf,0.000248330201517702,0.00041761149746681,0.000370033499604674,0.000464622573799561,0.00108018101866938,0.000846976472244743,0.000342503128175626,0.000251554514792562,0.000860344851796629,0.000838001713383829,0.000668081925934427,0.0019189616253194,1.07841594348455,1.90573171729743,0.286178597441067,0.649050087694945,1113.57030435628,2711.43630493403,13343940.808269,0.00118715,NaN,0.00118715,0,0,0.284068458732857,-0.000219369732452508,NaN,0,0,0,0,0,13,0,0,1,0,0,0,1
scheduled_lqi_dob,target_noise_x0p5_s103,target_noise,0.5,103,simscape_validation,0.000767661916468434,0.00145334157827743,Inf,0.00022988111961272,0.000411058749766743,0.00038641052799068,0.000427299997139058,0.000752051804858656,0.000888971808876926,0.0003379307058468,0.000256238526236993,0.000832377945092737,0.000764921062946691,0.000699323814809416,0.00191900869921613,1.07841594348455,1.905715447386,0.285833631041865,0.70774872570624,1112.12703410246,2944.03172066167,13347796.2877765,0.0013673,NaN,0.0013673,0,0,0.284200265959807,-0.000179586147797224,NaN,0,0,0,0,0,11,0,0,1,0,0,0,1
scheduled_lqi_dob,wrench_target_noise_x0p5_s103,wrench_target_noise,0.5,103,simscape_validation,0.000778688850000746,0.00144319252025615,Inf,0.000249142094594602,0.000420302716269359,0.000387949929558349,0.000473143935673728,0.0010442316523144,0.000897532570094395,0.00033578321701113,0.000257591490599631,0.000830298944850222,0.000796609294470368,0.000711707693886954,0.0019020168669952,1.07841594348455,1.90571475079243,0.285833631041865,0.707770333713291,1112.10576743459,2944.13730154525,13355717.5509124,0.0012596,NaN,0.0012596,0,0,0.28420143311386,-0.000179024648763289,NaN,0,0,0,0,0,11,0,0,1,0,0,0,1
scheduled_lqi_dob,target_noise_x0p5_s104,target_noise,0.5,104,simscape_validation,0.000768073221397225,0.00157644329528471,Inf,0.000239637989366417,0.00041000151662256,0.000376377809635247,0.000454159105990656,0.000786459716791976,0.000992704683277168,0.000339636912617582,0.000281977539453637,0.000834343974555154,0.000822026178411706,0.000727469526756119,0.00201168890023218,1.07841594348455,1.9057150799167,0.287029408563188,1.00558970941811,1118.57000906673,2040.18155912517,13338032.8162692,0.0014578,NaN,0.0014578,0,0,0.284134372971071,-0.000203477290306449,NaN,0,0,0,0,0,12,0,0,1,0,0,0,1
scheduled_lqi_dob,wrench_target_noise_x0p5_s104,wrench_target_noise,0.5,104,simscape_validation,0.00077885854579495,0.00157553617717698,Inf,0.000259541872584421,0.000418543725179443,0.000378457685262965,0.000503319808040886,0.0010757663163338,0.00100198823715036,0.000331597245485085,0.000285342601615835,0.000831878111105135,0.000764410401579138,0.000754375305760724,0.0020011139140893,1.07841594348455,1.90571438088928,0.287029408563188,1.0055859229603,1118.54698255846,2040.18155912517,13345926.9375545,0.0012994,NaN,0.0012994,0,0,0.284135590995148,-0.000202917596624603,NaN,0,0,0,0,0,12,0,0,1,0,0,0,1
scheduled_lqi_dob,target_noise_x0p5_s105,target_noise,0.5,105,simscape_validation,0.000771795382546689,0.00146818668363137,Inf,0.000230568868185299,0.000410899240435254,0.000365217373563551,0.000436251680060826,0.000749714219280329,0.000900318436284853,0.000327320756385945,0.000261701800947966,0.000886290056936429,0.000826457332437386,0.00072953940005499,0.00181961093398597,1.07841594348455,1.90573135302944,0.28685418138018,0.695901446453593,1111.77929339516,2150.04157903573,13327498.1141824,0.0013429,NaN,0.0013429,0,0,0.284638695979871,-0.000218825644432305,NaN,0,0,0,0,0,13,0,0,1,0,0,0,1
scheduled_lqi_dob,wrench_target_noise_x0p5_s105,wrench_target_noise,0.5,105,simscape_validation,0.000782645195908409,0.00146835710461065,Inf,0.000249270322159035,0.000420670588064355,0.000365962713904921,0.000496178380207879,0.00105103680544638,0.000907794681795748,0.000322453542517571,0.000261009906206649,0.000886520711507957,0.000800166520519563,0.000737519920836649,0.00180417477759931,1.07841594348455,1.90573065698054,0.287343234281545,0.695899503287965,1111.75713033937,2186.78844179574,13335327.2835572,0.0016332,NaN,0.0016332,0,0,0.2846397851007,-0.000218267230230547,NaN,0,0,0,0,0,13,0,0,1,0,0,0,1
scheduled_lqi_dob,wrench_x1p0,wrench,1,NaN,simscape_validation,0.000797160109595781,0.00187117793162118,Inf,0.000299817374447076,0.00043433779550917,0.000380818372462139,0.000774682414913637,0.00148598203914704,0.000741650570367014,0.000332193275759851,0.000239527585173646,0.000824549258123849,0.000860473022412642,0.000430826681704632,0.00141977197725196,1.07841594348455,1.90572776402452,0.280506183180329,0.16547629751229,1099.34531291567,1493.29370979875,13358308.0189328,0.00151865,NaN,0.00151865,0,0,0.284235632844808,-0.000217814885987595,NaN,0,0,0,0,0,13,0,0,1,0,0,1,0
scheduled_lqi_dob,smooth_target_x1p0,smooth_target,1,NaN,simscape_validation,0.000763738562430931,0.00131684421435757,Inf,0.000234649786777799,0.000407489444825816,0.000381947787281327,0.000373619858922022,0.000700955666588288,0.000725024692107779,0.000332439403510236,0.000232763994656783,0.000836972044699077,0.000619307559359433,0.000395442778895472,0.00144991920717674,1.07841594348455,1.90572843695107,0.278657392665971,0.827000143230856,1126.27035533477,5578.3098671531,13325204.4399941,0.001927,NaN,0.001927,0,0,0.28546765811089,-0.000216743877475718,NaN,0,0,0,0,0,13,0,0,1,0,0,1,0
scheduled_lqi_dob,wrench_smooth_target_x1p0,wrench_smooth_target,1,NaN,simscape_validation,0.000798360437328923,0.00187117793162118,Inf,0.000297779677285611,0.000431776626377957,0.00038566877632622,0.000774682414913637,0.00148598203914704,0.000741650570367014,0.000325001286139584,0.000238051954006819,0.0008317729242256,0.000860473022412642,0.000430826681704632,0.00141977197725196,1.07841594348455,1.90572704512827,0.280506183180329,0.826989134721196,1126.23340605812,5578.30143107454,13347839.5606143,0.00215745,NaN,0.00215745,0,0,0.285470003378715,-0.000215630534203699,NaN,0,0,0,0,0,13,0,0,1,0,0,1,0
scheduled_lqi_dob,target_noise_x1p0_s101,target_noise,1,101,simscape_validation,0.000910731519260352,0.00197977171657415,Inf,0.000260248087858706,0.000419152589161133,0.000476861131749581,0.000547471305916467,0.000834693223973004,0.00147025933269779,0.000399300364770632,0.000340083412791617,0.00107674142434606,0.00102393702965779,0.000943577592866562,0.0028610802381569,1.07841594348455,1.90574557601148,0.30094119812134,1.63502556956333,1124.29543198574,5069.61357234867,13345436.6593779,0.00210715,NaN,0.00210715,0,0,0.284299455894819,-0.000305794465626022,NaN,0,0,21,0,0,15,0,0,1,0,0,1,0
scheduled_lqi_dob,wrench_target_noise_x1p0_s101,wrench_target_noise,1,101,simscape_validation,0.000942644809750817,0.00210363689806738,Inf,0.000314091535664425,0.000449775301741096,0.000477325089615646,0.000674182342801352,0.00153934863542657,0.00148018651773796,0.000403774320625696,0.000343143025378611,0.00107627779290582,0.00139604810552387,0.000952431192282277,0.00283779136793538,1.07841594348455,1.90574418786269,0.30094119812134,1.63503706950988,1124.24646448654,5069.63197092692,13368086.7480485,0.0016387,NaN,0.0016387,0,0,0.284302169810606,-0.000304677553072386,NaN,0,0,21,0,0,15,0,0,1,0,0,1,0
scheduled_lqi_dob,target_noise_x1p0_s102,target_noise,1,102,simscape_validation,0.000819258262745094,0.0015768030994613,Inf,0.000232791466169821,0.000417568635229994,0.000387133086887014,0.000442868159365506,0.000857965424137241,0.00102789276702531,0.00038337100933144,0.00031106600765772,0.000962959592683154,0.000982980184132135,0.000907411668587821,0.00269030015241206,1.07841594348455,1.90573561905997,0.29387593702117,1.27532551699446,1127.80290669964,5359.17113813937,13341114.4070534,0.00189925,NaN,0.00189925,0,0,0.283860503371834,-0.000220589105536568,NaN,0,0,4,0,0,13,0,0,1,0,0,1,0
scheduled_lqi_dob,wrench_target_noise_x1p0_s102,wrench_target_noise,1,102,simscape_validation,0.000852406418450527,0.00206957682603181,Inf,0.000293394695992458,0.000442857792525633,0.000387761898511919,0.000812133911385314,0.00151134204871192,0.00103815032420457,0.000389105695786618,0.000313648016044988,0.000962474644082155,0.00120203713935865,0.000942793391248919,0.00269030015241206,1.07841594348455,1.90573422740873,0.29387593702117,1.27542698569901,1127.75844204067,5359.21330558251,13363535.4553334,0.0018928,NaN,0.0018928,0,0,0.283862940675046,-0.000219475944929766,NaN,0,0,3,0,0,13,0,0,1,0,0,1,0
scheduled_lqi_dob,target_noise_x1p0_s103,target_noise,1,103,simscape_validation,0.000832677824949501,0.0016605667320214,Inf,0.000235206356933571,0.000413897179963357,0.000432068411047686,0.000515746601785216,0.000803637210338159,0.00110489095308369,0.000382815358221728,0.000328325220251823,0.000930483917599479,0.00103914084348478,0.00101203648438286,0.00239747253368638,1.07841594348455,1.90570151593244,0.296435071075596,1.3203384502964,1135.94519525859,5659.97614657553,13365931.3349538,0.0018626,NaN,0.0018626,0,0,0.284051098134699,-0.000139431053503544,NaN,0,0,10,0,0,10,0,0,1,0,0,1,0
scheduled_lqi_dob,wrench_target_noise_x1p0_s103,wrench_target_noise,1,103,simscape_validation,0.000870667374866403,0.00177289546710331,Inf,0.000301640266324846,0.000443378068843441,0.00043667437504534,0.000775788485402024,0.00143898418053534,0.00111259415362486,0.000386254044059605,0.000332961649056315,0.000926913791162862,0.00116557106158231,0.00103680983753435,0.00236359664471442,1.07841594348455,1.9057001250324,0.296435071075596,1.32032842392222,1135.89124798388,5661.98048798598,13388830.2909816,0.00190745,NaN,0.00190745,0,0,0.284053171638047,-0.000138308701427388,NaN,0,0,10,0,0,10,0,0,1,0,0,1,0
scheduled_lqi_dob,target_noise_x1p0_s104,target_noise,1,104,simscape_validation,0.0008237421805383,0.00187936035189957,Inf,0.000251013885523368,0.000419215403293497,0.000403718735826626,0.000535328997185613,0.000877138412419043,0.00126560881601684,0.000371585744179288,0.000360244866346211,0.0009161872188695,0.00107295215865194,0.00108419759354539,0.00261953274052085,1.07841594348455,1.9057009474097,0.295418279678205,1.94903457515393,1142.4375065127,3823.58658432442,13344711.373709,0.00185615,NaN,0.00185615,0,0,0.283805395526383,-0.000187594953057087,NaN,0,0,6,0,0,11,0,0,1,0,0,0,1
